name,vrom_start,vrom_end,rom_start,rom_end,vram_start,overlay_dir
ovl_En_Ice_Hono,DCBCE0,DCCED0,C75710,C763E0,80A595D0,actors
ovl_En_Ik,DCCED0,DD1520,C763E0,C78CC0,80A5A7C0,actors
ovl_En_In,DD1520,DD42C0,C78CC0,C7AD90,80A5EE20,actors
ovl_En_Insect,DD42C0,DD67E0,C7AD90,C7C630,80A61BC0,actors
ovl_En_Ishi,DD67E0,DDF930,C7C630,C7D990,80A640E0,actors
ovl_En_It,DDF930,DDFAC0,C7D990,C7DAC0,80A6D230,actors
ovl_En_Jj,DDFAC0,DE1090,C7DAC0,C7E710,80A6D3C0,actors
ovl_En_Js,DE1090,DE1A60,C7E710,C7EE30,80A6E990,actors
ovl_En_Jsjutan,DE1A60,DE6830,C7EE30,C80BA0,80A6F360,actors
ovl_En_Kakasi,DE6830,DE7570,C80BA0,C815C0,80A74C90,actors
ovl_En_Kakasi2,DE7570,DE7C90,C815C0,C81B60,80A759D0,actors
ovl_En_Kakasi3,DE7C90,DE8D70,C81B60,C827A0,80A760F0,actors
ovl_En_Kanban,DE8D70,DEBEC0,C827A0,C845B0,80A771D0,actors
ovl_En_Karebaba,DEBEC0,DED7B0,C845B0,C85730,80A7A320,actors
ovl_En_Ko,DED7B0,DF18F0,C85730,C87CE0,80A7BC10,actors
ovl_En_Kusa,DF18F0,DF2DD0,C87CE0,C88C30,80A7FD50,actors
ovl_En_Kz,DF2DD0,DF4370,C88C30,C89C30,80A81230,actors
ovl_En_Light,DF4370,DF5170,C89C30,C8A610,80A827D0,actors
ovl_En_Lightbox,DF5170,DF55F0,C8A610,C8A9E0,80A835D0,actors
ovl_En_M_Fire1,DF55F0,DF5790,C8A9E0,C8AB30,80A83A50,actors
ovl_En_M_Thunder,DF5790,DF6D90,C8AB30,C8BB30,80A83BF0,actors
ovl_En_Ma1,DF6D90,DF8070,C8BB30,C8C940,80A851F0,actors
ovl_En_Ma2,DF8070,DF90D0,C8C940,C8D5C0,80A864D0,actors
ovl_En_Ma3,DF90D0,DFA080,C8D5C0,C8E1E0,80A87530,actors
ovl_En_Mag,DFA080,DFC9B0,C8E1E0,C8FEA0,80A884E0,actors
ovl_En_Mb,DFC9B0,E00BE0,C8FEA0,C929A0,80A8AE10,actors
ovl_En_Md,E00BE0,E03250,C929A0,C940A0,80A8F040,actors
ovl_En_Mk,E03250,E040E0,C940A0,C94A80,80A916B0,actors
ovl_En_Mm,E040E0,E05740,C94A80,C95B80,80A92540,actors
ovl_En_Mm2,E05740,E06500,C95B80,C965F0,80A93BA0,actors
ovl_En_Ms,E06500,E06BF0,C965F0,C96BA0,80A94960,actors
ovl_En_Mu,E06BF0,E07510,C96BA0,C97360,80A95050,actors
ovl_En_Nb,E07510,E0BAE0,C97360,C997E0,80A95970,actors
ovl_En_Niw,E0BAE0,E0EE10,C997E0,C9BCC0,80A99F40,actors
ovl_En_Niw_Girl,E0EE10,E0F8E0,C9BCC0,C9C610,80A9D270,actors
ovl_En_Niw_Lady,E0F8E0,E111E0,C9C610,C9D800,80A9DD40,actors
ovl_En_Nutsball,E111E0,E11800,C9D800,C9DD80,80A9F640,actors
ovl_En_Nwc,E11800,E12220,C9DD80,C9E610,80A9FC60,actors
ovl_En_Ny,E12220,E13B60,C9E610,C9F890,80AA0680,actors
ovl_En_OE2,E13B60,E13C40,C9F890,C9F930,80AA1FC0,actors
ovl_En_Okarina_Effect,E13C40,E14000,C9F930,C9FC20,80AA20A0,actors
ovl_En_Okarina_Tag,E14000,E15500,C9FC20,CA0820,80AA2460,actors
ovl_En_Okuta,E15500,E17AE0,CA0820,CA2270,80AA3960,actors
ovl_En_Ossan,E17AE0,E1E0C0,CA2270,CA5A50,80AA5F40,actors
ovl_En_Owl,E1E0C0,E21C60,CA5A50,CA7CD0,80AAC520,actors
ovl_En_Part,E21C60,E232C0,CA7CD0,CA8D40,80AB00C0,actors
ovl_En_Peehat,E232C0,E269C0,CA8D40,CAB010,80AB1720,actors
ovl_En_Po_Desert,E269C0,E27780,CAB010,CABB60,80AB4E20,actors
ovl_En_Po_Field,E27780,E2B180,CABB60,CAE3E0,80AB5BE0,actors
ovl_En_Po_Relay,E2B180,E2C890,CAE3E0,CAF560,80AB9670,actors
ovl_En_Po_Sisters,E2C890,E31580,CAF560,CB2790,80ABAD80,actors
ovl_En_Poh,E31580,E35770,CB2790,CB51D0,80ABFA70,actors
ovl_En_Pu_box,E35770,E35AB0,CB51D0,CB54B0,80AC3C60,actors
ovl_En_Rd,E35AB0,E38370,CB54B0,CB6EC0,80AC3FA0,actors
ovl_En_Reeba,E38370,E39DE0,CB6EC0,CB81D0,80AC6860,actors
ovl_En_River_Sound,E39DE0,E3A770,CB81D0,CB89A0,80AC82D0,actors
ovl_En_Rl,E3A770,E3B650,CB89A0,CB92C0,80AC8C60,actors
ovl_En_Rr,E3B650,E3DB80,CB92C0,CBADD0,80AC9B40,actors
ovl_En_Ru1,E3DB80,E45220,CBADD0,CBEC10,80ACC070,actors
ovl_En_Ru2,E45220,E47FA0,CBEC10,CC0260,80AD3710,actors
ovl_En_Sa,E47FA0,E4A210,CC0260,CC18C0,80AD6490,actors
ovl_En_Sb,E4A210,E4B650,CC18C0,CC2640,80AD8700,actors
ovl_En_Scene_Change,E4B650,E4B780,CC2640,CC2730,80AD9B40,actors
ovl_En_Sda,E4B780,E4CDB0,CC2730,CC3600,80AD9C70,actors
ovl_En_Shopnuts,E4CDB0,E4DCC0,CC3600,CC4070,80ADB360,actors
ovl_En_Si,E4DCC0,E4E1C0,CC4070,CC4490,80ADC270,actors
ovl_En_Siofuki,E4E1C0,E4EF70,CC4490,CC4ED0,80ADC770,actors
ovl_En_Skb,E4EF70,E50860,CC4ED0,CC60E0,80ADD520,actors
ovl_En_Skj,E50860,E541A0,CC60E0,CC84A0,80ADEE10,actors
ovl_En_Skjneedle,E541A0,E544B0,CC84A0,CC8750,80AE2760,actors
ovl_En_Ssh,E544B0,E56AA0,CC8750,CCA1B0,80AE2A70,actors
ovl_En_St,E56AA0,E59710,CCA1B0,CCC090,80AE5060,actors
ovl_En_Sth,E59710,E5D7D0,CCC090,CCEC60,80AE7CD0,actors
ovl_En_Stream,E5D7D0,E5DD60,CCEC60,CCF120,80AEBD90,actors
ovl_En_Sw,E5DD60,E614D0,CCF120,CD1970,80AEC320,actors
ovl_En_Syateki_Itm,E614D0,E62270,CD1970,CD23D0,80AEFB10,actors
ovl_En_Syateki_Man,E62270,E63030,CD23D0,CD2DF0,80AF08B0,actors
ovl_En_Syateki_Niw,E63030,E650C0,CD2DF0,CD45C0,80AF1670,actors
ovl_En_Ta,E650C0,E68A80,CD45C0,CD6900,80AF3700,actors
ovl_En_Takara_Man,E68A80,E69340,CD6900,CD7080,80AF70C0,actors
ovl_En_Tana,E69340,E695F0,CD7080,CD72C0,80AF7980,actors
ovl_En_Tg,E695F0,E69CD0,CD72C0,CD7890,80AF7C30,actors
ovl_En_Tite,E69CD0,E6CA70,CD7890,CD9440,80AF8310,actors
ovl_En_Tk,E6CA70,E6E8A0,CD9440,CDAA70,80AFB0B0,actors
ovl_En_Torch,E6E8A0,E6E990,CDAA70,CDAB50,80AFCEE0,actors
ovl_En_Torch2,E6E990,E710F0,CDAB50,CDC7F0,80AFCFD0,actors
ovl_En_Toryo,E710F0,E71D80,CDC7F0,CDD130,80AFF770,actors
ovl_En_Tp,E71D80,E73BF0,CDD130,CDE750,80B00400,actors
ovl_En_Tr,E73BF0,E754F0,CDE750,CDF950,80B02270,actors
ovl_En_Trap,E754F0,E76790,CDF950,CE0590,80B03B70,actors
ovl_En_Tubo_Trap,E76790,E77430,CE0590,CE0EA0,80B04E10,actors
ovl_En_Vali,E77430,E79AF0,CE0EA0,CE2940,80B05AB0,actors
ovl_En_Vase,E79AF0,E79BF0,CE2940,CE2A20,80B08170,actors
ovl_En_Vb_Ball,E79BF0,E7ADA0,CE2A20,CE3770,80B08270,actors
ovl_En_Viewer,E7ADA0,E7DC40,CE3770,CE56E0,80B09420,actors
ovl_En_Vm,E7DC40,E7F500,CE56E0,CE6870,80B0C2E0,actors
ovl_En_Wall_Tubo,E7F500,E7F9F0,CE6870,CE6C90,80B0DBA0,actors
ovl_En_Wallmas,E7F9F0,E81400,CE6C90,CE7E30,80B0E090,actors
ovl_En_Weather_Tag,E81400,E822F0,CE7E30,CE8570,80B0FAA0,actors
ovl_En_Weiyer,E822F0,E83CF0,CE8570,CE96A0,80B10990,actors
ovl_En_Wf,E83CF0,E88000,CE96A0,CEC1F0,80B12390,actors
ovl_En_Wonder_Item,E88000,E88C50,CEC1F0,CECAB0,80B166A0,actors
ovl_En_Wonder_Talk,E88C50,E892E0,CECAB0,CED000,80B173D0,actors
ovl_En_Wonder_Talk2,E892E0,E89980,CED000,CED5A0,80B17A60,actors
ovl_En_Wood02,E89980,E8AB50,CED5A0,CEE3E0,80B18100,actors
ovl_En_Xc,E8AB50,E912B0,CEE3E0,CF18A0,80B192E0,actors
ovl_En_Yabusame_Mark,E912B0,E91980,CF18A0,CF1E00,80B1FA70,actors
ovl_En_Yukabyun,E91980,E91F90,CF1E00,CF2350,80B20140,actors
ovl_En_Zf,E91F90,E98A70,CF2350,CF67E0,80B20750,actors
ovl_En_Zl1,E98A70,E9C880,CF67E0,CF8740,80B27240,actors
ovl_En_Zl2,E9C880,EA0F80,CF8740,CFAB40,80B2B050,actors
ovl_En_Zl3,EA0F80,EA8DD0,CFAB40,CFEC10,80B2F750,actors
ovl_En_Zl4,EA8DD0,EAD800,CFEC10,D011F0,80B375A0,actors
ovl_En_Zo,EAD800,EAFDC0,D011F0,D02C20,80B3BFD0,actors
ovl_En_fHG,EAFDC0,EB26F0,D02C20,D04760,80B3E590,actors
ovl_End_Title,EB26F0,EB6810,D04760,D061D0,80B40EC0,actors
ovl_Fishing,EB6810,ECA2E0,D061D0,D13750,80B44FE0,actors
ovl_Item_B_Heart,ECA2E0,ECA6F0,D13750,D13AC0,80B5FB80,actors
ovl_Item_Etcetera,ECA6F0,ECAFC0,D13AC0,D14150,80B5FF90,actors
ovl_Item_Inbox,ECAFC0,ECB120,D14150,D14260,80B60860,actors
ovl_Item_Ocarina,ECB120,ECB8F0,D14260,D14820,80B609C0,actors
ovl_Item_Shield,ECB8F0,ECC300,D14820,D15020,80B61190,actors
ovl_Magic_Dark,ECC300,ECDB50,D15020,D16360,80B61BA0,actors
ovl_Magic_Fire,ECDB50,ECFE50,D16360,D182A0,80B633F0,actors
ovl_Magic_Wind,ECFE50,ED1B50,D182A0,D19C30,80B656F0,actors
ovl_Mir_Ray,ED1B50,ED3400,D19C30,D1B020,80B673F0,actors
ovl_Obj_Bean,ED3400,ED5B90,D1B020,D1C8F0,80B68CA0,actors
ovl_Obj_Blockstop,ED5B90,ED5D30,D1C8F0,D1CA70,80B6B430,actors
ovl_Obj_Bombiwa,ED5D30,ED62A0,D1CA70,D1CF30,80B6B5D0,actors
ovl_Obj_Comb,ED62A0,ED6B00,D1CF30,D1D670,80B6BB40,actors
ovl_Obj_Dekujr,ED6B00,ED7140,D1D670,D1DBB0,80B6C3A0,actors
ovl_Obj_Elevator,ED7140,ED7500,D1DBB0,D1DE90,80B6C9E0,actors
ovl_Obj_Hamishi,ED7500,ED7D50,D1DE90,D1E5A0,80B6CDA0,actors
ovl_Obj_Hana,ED7D50,ED8060,D1E5A0,D1E820,80B6D5F0,actors
ovl_Obj_Hsblock,ED8060,ED8630,D1E820,D1ECD0,80B6D900,actors
ovl_Obj_Ice_Poly,ED8630,ED8FE0,D1ECD0,D1F4C0,80B6DED0,actors
ovl_Obj_Kibako,ED8FE0,ED9CE0,D1F4C0,D1FDA0,80B6E880,actors
ovl_Obj_Kibako2,ED9CE0,EDA3A0,D1FDA0,D20360,80B6F580,actors
ovl_Obj_Lift,EDA3A0,EDADC0,D20360,D20B90,80B6FC40,actors
ovl_Obj_Lightswitch,EDADC0,EDC1F0,D20B90,D21960,80B70660,actors
ovl_Obj_Makekinsuta,EDC1F0,EDC340,D21960,D21AA0,80B71A90,actors
ovl_Obj_Makeoshihiki,EDC340,EDC7D0,D21AA0,D21E80,80B71BE0,actors
ovl_Obj_Mure,EDC7D0,EDD7E0,D21E80,D229B0,80B72070,actors
ovl_Obj_Mure2,EDD7E0,EDE200,D229B0,D23130,80B73080,actors
ovl_Obj_Mure3,EDE200,EDE9D0,D23130,D23760,80B73AA0,actors
ovl_Obj_Oshihiki,EDE9D0,EE0480,D23760,D249F0,80B74270,actors
ovl_Obj_Roomtimer,EE0480,EE06D0,D249F0,D24BF0,80B75D20,actors
ovl_Obj_Switch,EE06D0,EE24B0,D24BF0,D25EC0,80B75F70,actors
ovl_Obj_Syokudai,EE24B0,EE30F0,D25EC0,D268F0,80B77D50,actors
ovl_Obj_Timeblock,EE30F0,EE3D40,D268F0,D271E0,80B789A0,actors
ovl_Obj_Tsubo,EE3D40,EE4D30,D271E0,D27D40,80B795F0,actors
ovl_Obj_Warp2block,EE4D30,EE5860,D27D40,D28610,80B7A5E0,actors
ovl_Object_Kankyo,EE5860,EE8AE0,D28610,D2A980,80B7B110,actors
ovl_Oceff_Spot,EE8AE0,EE9A10,D2A980,D2B680,80B7E390,actors
ovl_Oceff_Storm,EE9A10,EEB5C0,D2B680,D2D100,80B7F2C0,actors
ovl_Oceff_Wipe,EEB5C0,EEC340,D2D100,D2DCC0,80B80E70,actors
ovl_Oceff_Wipe2,EEC340,EEDAB0,D2DCC0,D2EB00,80B81BF0,actors
ovl_Oceff_Wipe3,EEDAB0,EEF200,D2EB00,D2FD80,80B83360,actors
ovl_Oceff_Wipe4,EEF200,EF01E0,D2FD80,D30960,80B84AB0,actors
ovl_Shot_Sun,EF01E0,EF08A0,D30960,D30F00,80B85A90,actors
